Orthogroup	BA7	BDBR229	CFB2957	GMI1000_2	K60	MOLK2	GMI1000	PSI07	PSS4	R24	RUN2340	UW551
OG0001114	RSBA7_02229	RSBDBR229_03796	RSCFB2957_02303	RSGMI1000_02502	RSK60_02770	RSMOLK2_02822	RSc2450	RSPSI07_00964	RSPSS4_02604	RSR24_02507	RSRUN2340_02568	RSUW551_00769
OG0002298	RSBA7_02230	RSBDBR229_03797	RSCFB2957_02304	RSGMI1000_02503	RSK60_02769	RSMOLK2_02821	RSc2451	RSPSI07_00963	RSPSS4_02605	RSR24_02508	RSRUN2340_02569	RSUW551_00767
OG0002490	RSBA7_02231	RSBDBR229_03798	RSCFB2957_02305	RSGMI1000_02504	RSK60_02768	RSMOLK2_02820	RSc2452	RSPSI07_00962	RSPSS4_02606	RSR24_02509	RSRUN2340_02570	RSUW551_00766
OG0002299	RSBA7_02232	RSBDBR229_03799	RSCFB2957_02306	RSGMI1000_02505	RSK60_02767	RSMOLK2_02819	RSc2453	RSPSI07_00961	RSPSS4_02607	RSR24_02510	RSRUN2340_02571	RSUW551_00765
OG0000406	RSBA7_02233	RSBDBR229_03800	RSCFB2957_02307	RSGMI1000_02506	RSK60_02766	RSMOLK2_02818	RSc2454	RSPSI07_00960	RSPSS4_02608	RSR24_02511	RSRUN2340_02572	RSUW551_00764
OG0001494	RSBA7_02234	RSBDBR229_03801	RSCFB2957_02308	RSGMI1000_02507	RSK60_02765	RSMOLK2_02817	RSc2455	RSPSI07_00959	RSPSS4_02609	RSR24_02512	RSRUN2340_02573	RSUW551_00763
OG0002300	RSBA7_02235	RSBDBR229_03802	RSCFB2957_02309	RSGMI1000_02508	RSK60_02764	RSMOLK2_02816	RSc2456	RSPSI07_00958	RSPSS4_02610	RSR24_02513	RSRUN2340_02574	RSUW551_00762
OG0000190	RSBA7_02236	RSBDBR229_03803	RSCFB2957_02310	RSGMI1000_02509	RSK60_02763	RSMOLK2_02815	RSc2457	RSPSI07_00957	RSPSS4_02611	RSR24_02514	RSRUN2340_02575	RSUW551_00761
OG0000481	RSBA7_02237	RSBDBR229_03804	RSCFB2957_02311	RSGMI1000_02510	RSK60_02762	RSMOLK2_02814	RSc2458	RSPSI07_00956	RSPSS4_02612	RSR24_02515	RSRUN2340_02576	RSUW551_00760
OG0000758	RSBA7_02238	RSBDBR229_03805	RSCFB2957_02312	RSGMI1000_02511	RSK60_02761	RSMOLK2_02813	RSc2459	RSPSI07_00955	RSPSS4_02613	RSR24_02516	RSRUN2340_02577	RSUW551_00759
OG0003044	RSBA7_02239	RSBDBR229_03806	RSCFB2957_02313	RSGMI1000_02512	RSK60_02760	RSMOLK2_02812	RSc2460	RSPSI07_00954	RSPSS4_02614	RSR24_02517	RSRUN2340_02578	RSUW551_00758
OG0000251	RSBA7_02240	RSBDBR229_03807	RSCFB2957_02314	RSGMI1000_02513	RSK60_02758	RSMOLK2_02811	RSc2461	RSPSI07_00953	RSPSS4_02615	RSR24_02518	RSRUN2340_02579	RSUW551_00757
OG0003045	RSBA7_02241	RSBDBR229_03808	RSCFB2957_02315	RSGMI1000_02514	RSK60_02757	RSMOLK2_02810	RSc2462	RSPSI07_00952	RSPSS4_02616	RSR24_02519	RSRUN2340_02580	RSUW551_00756
OG0000213	RSBA7_02242	RSBDBR229_03809	RSCFB2957_02316, RSCFB2957_02342, RSCFB2957_02343	RSGMI1000_02515	RSK60_02756	RSMOLK2_02809	RSc2463	RSPSI07_00951	RSPSS4_02617	RSR24_02520	RSRUN2340_02581	RSUW551_00755
OG0001115	RSBA7_02243	RSBDBR229_03810	RSCFB2957_02344	RSGMI1000_02516	RSK60_02755	RSMOLK2_02808	RSc2464	RSPSI07_00950	RSPSS4_02618	RSR24_02521	RSRUN2340_02582	RSUW551_00754
OG0001116	RSBA7_02244	RSBDBR229_03811	RSCFB2957_02345	RSGMI1000_02517	RSK60_02754	RSMOLK2_02807	RSc2465	RSPSI07_00949	RSPSS4_02619	RSR24_02522	RSRUN2340_02583	RSUW551_00753
OG0000033	RSBA7_02245, RSBA7_03131, RSBA7_03687	RSBDBR229_03325, RSBDBR229_04610	RSCFB2957_02346, RSCFB2957_03227	RSGMI1000_02518, RSGMI1000_03495, RSGMI1000_04514	RSK60_02753, RSK60_03620, RSK60_04562, RSK60_05140	RSMOLK2_01494, RSMOLK2_02703, RSMOLK2_02806	RSc2466, RSp0002, RSp1053	RSPSI07_00948, RSPSI07_03256, RSPSI07_04243	RSPSS4_02620, RSPSS4_03588, RSPSS4_03993	RSR24_02523, RSR24_03515	RSRUN2340_02584, RSRUN2340_03549, RSRUN2340_04576	RSUW551_00752, RSUW551_03395, RSUW551_04458
OG0001908	RSBA7_02246		RSCFB2957_02347	RSGMI1000_02519	RSK60_02752	RSMOLK2_02805	RSc2467	RSPSI07_00947	RSPSS4_02621	RSR24_02524	RSRUN2340_02585	RSUW551_00751
OG0003544	RSBA7_02247		RSCFB2957_02348	RSGMI1000_02520	RSK60_02751	RSMOLK2_02804	RSc2468	RSPSI07_00946	RSPSS4_02622	RSR24_02525	RSRUN2340_02586	RSUW551_00750
OG0003756	RSBA7_02248		RSCFB2957_02349	RSGMI1000_02521	RSK60_02750	RSMOLK2_01865	RSc2469		RSPSS4_02623		RSRUN2340_02587, RSRUN2340_04863	RSUW551_00749
OG0001281	RSBA7_02249		RSCFB2957_02351	RSGMI1000_02522, RSGMI1000_05037	RSK60_02749	RSMOLK2_01866	RSc2470, RSp1585	RSPSI07_00945	RSPSS4_02624, RSPSS4_05093	RSR24_02486	RSRUN2340_02588, RSRUN2340_04866	RSUW551_00747
OG0005580				RSGMI1000_02523			RSc2471		RSPSS4_02627		RSRUN2340_02592	
OG0006231				RSGMI1000_02524			RSc2472		RSPSS4_02628			
OG0005530			RSCFB2957_01822	RSGMI1000_02525			RSc2473		RSPSS4_02629			
OG0005581				RSGMI1000_02526		RSMOLK2_04107	RSc2475		RSPSS4_02630			
OG0006232				RSGMI1000_02527			RSc2476		RSPSS4_02631			
OG0005027			RSCFB2957_01823	RSGMI1000_02528			RSc2477		RSPSS4_02009, RSPSS4_02632			
OG0005028			RSCFB2957_01824	RSGMI1000_02529			RSc2478		RSPSS4_02010, RSPSS4_02633			
OG0006233				RSGMI1000_02531			RSc2480		RSPSS4_02635			
OG0006234				RSGMI1000_02535			RSc2484		RSPSS4_02639			
OG0006235				RSGMI1000_02536			RSc2485		RSPSS4_02640			
OG0006236				RSGMI1000_02538			RSc2487		RSPSS4_02642			
OG0006237				RSGMI1000_02539			RSc2488		RSPSS4_02643			
OG0004442				RSGMI1000_02540	RSK60_02736		RSc2489	RSPSI07_00922	RSPSS4_02644	RSR24_02538	RSRUN2340_02606	
OG0000441	RSBA7_02250	RSBDBR229_01211	RSCFB2957_02352	RSGMI1000_02541	RSK60_02735	RSMOLK2_01868	RSc2490	RSPSI07_00921	RSPSS4_02645	RSR24_02539	RSRUN2340_02607	RSUW551_00743
OG0002301	RSBA7_02251	RSBDBR229_01210	RSCFB2957_02353	RSGMI1000_02542	RSK60_02734	RSMOLK2_01869	RSc2491	RSPSI07_00920	RSPSS4_02646	RSR24_02540	RSRUN2340_02608	RSUW551_00742
OG0003046	RSBA7_02252	RSBDBR229_01209	RSCFB2957_02354	RSGMI1000_02543	RSK60_02733	RSMOLK2_01870	RSc2492	RSPSI07_00919	RSPSS4_02647	RSR24_02541	RSRUN2340_02609	RSUW551_00741
OG0003047	RSBA7_02253	RSBDBR229_01208	RSCFB2957_02355	RSGMI1000_02544	RSK60_02732	RSMOLK2_01871	RSc2493	RSPSI07_00918	RSPSS4_02648	RSR24_02542	RSRUN2340_02610	RSUW551_00740
OG0002302	RSBA7_02254	RSBDBR229_01207	RSCFB2957_02356	RSGMI1000_02545	RSK60_02731	RSMOLK2_01872	RSc2494	RSPSI07_00917	RSPSS4_02649	RSR24_02543	RSRUN2340_02611	RSUW551_00739
OG0002691	RSBA7_02255	RSBDBR229_01206	RSCFB2957_02357	RSGMI1000_02546	RSK60_02730	RSMOLK2_01873	RSc2495	RSPSI07_00916	RSPSS4_02650	RSR24_02544	RSRUN2340_02612	RSUW551_00738
OG0002160	RSBA7_02256	RSBDBR229_01205	RSCFB2957_02358	RSGMI1000_02547	RSK60_02729	RSMOLK2_01874	RSc2496	RSPSI07_00915	RSPSS4_02651	RSR24_02545	RSRUN2340_02613	RSUW551_00737
OG0001874	RSBA7_02257	RSBDBR229_01204	RSCFB2957_02359	RSGMI1000_02548	RSK60_02728	RSMOLK2_01875	RSc2497	RSPSI07_00914	RSPSS4_02652	RSR24_02546	RSRUN2340_02614	RSUW551_00736
OG0001554	RSBA7_02258	RSBDBR229_01203	RSCFB2957_02360	RSGMI1000_02549	RSK60_02726	RSMOLK2_01876	RSc2498	RSPSI07_00913	RSPSS4_02653	RSR24_02547	RSRUN2340_02615	RSUW551_00735
OG0002486	RSBA7_02259	RSBDBR229_01202	RSCFB2957_02361	RSGMI1000_02550	RSK60_02725	RSMOLK2_01877	RSc2499	RSPSI07_00912	RSPSS4_02654	RSR24_02548	RSRUN2340_02616	RSUW551_00734
OG0003048	RSBA7_02260	RSBDBR229_01201	RSCFB2957_02362	RSGMI1000_02551	RSK60_02724	RSMOLK2_01878	RSc2500	RSPSI07_00911	RSPSS4_02655	RSR24_02549	RSRUN2340_02617	RSUW551_00733
OG0000988	RSBA7_02261	RSBDBR229_01200	RSCFB2957_02363	RSGMI1000_02552	RSK60_02723	RSMOLK2_01879	RSc2501	RSPSI07_00910	RSPSS4_02656	RSR24_03894	RSRUN2340_02618	RSUW551_00732
OG0003049	RSBA7_02264	RSBDBR229_01199	RSCFB2957_02366	RSGMI1000_02553	RSK60_02720	RSMOLK2_01882	RSc2502	RSPSI07_00909	RSPSS4_02657	RSR24_02552	RSRUN2340_02619	RSUW551_00729
OG0002426	RSBA7_02265	RSBDBR229_01198	RSCFB2957_02367	RSGMI1000_02554	RSK60_02719	RSMOLK2_01883	RSc2503	RSPSI07_00908	RSPSS4_02658	RSR24_02553	RSRUN2340_02620	RSUW551_00728
OG0003050	RSBA7_02266	RSBDBR229_01197	RSCFB2957_02368	RSGMI1000_02555	RSK60_02718	RSMOLK2_01884	RSc2504	RSPSI07_00907	RSPSS4_02659	RSR24_02554	RSRUN2340_02621	RSUW551_00727
OG0001268	RSBA7_02267	RSBDBR229_01195	RSCFB2957_02369	RSGMI1000_02556	RSK60_02717	RSMOLK2_01885	RSc2505	RSPSI07_00906	RSPSS4_02660	RSR24_02555	RSRUN2340_02622	RSUW551_00725, RSUW551_00726
OG0001602	RSBA7_02268	RSBDBR229_01194	RSCFB2957_02370	RSGMI1000_02557	RSK60_02716	RSMOLK2_01886	RSc2506	RSPSI07_00905	RSPSS4_02661	RSR24_02556	RSRUN2340_02623	
OG0002478	RSBA7_02269	RSBDBR229_01193	RSCFB2957_02371	RSGMI1000_02558	RSK60_02715	RSMOLK2_01887	RSc2507	RSPSI07_00904	RSPSS4_02662	RSR24_02557	RSRUN2340_02624	RSUW551_00724
OG0003051	RSBA7_02270	RSBDBR229_01192	RSCFB2957_02372	RSGMI1000_02559	RSK60_02714	RSMOLK2_01888	RSc2508	RSPSI07_00903	RSPSS4_02663	RSR24_02558	RSRUN2340_02625	RSUW551_00723
OG0003545	RSBA7_02271		RSCFB2957_02373	RSGMI1000_02560	RSK60_02713	RSMOLK2_01889	RSc2509	RSPSI07_00902	RSPSS4_02664	RSR24_02559	RSRUN2340_02626	RSUW551_00722
OG0003052	RSBA7_02272	RSBDBR229_01191	RSCFB2957_02374	RSGMI1000_02561	RSK60_02712	RSMOLK2_01890	RSc2510	RSPSI07_00901	RSPSS4_02665	RSR24_02560	RSRUN2340_02627	RSUW551_00721
OG0004614		RSBDBR229_01190		RSGMI1000_02562			RSc2511	RSPSI07_00900	RSPSS4_02666	RSR24_02561		
OG0003053	RSBA7_02274	RSBDBR229_01189	RSCFB2957_02376	RSGMI1000_02563	RSK60_02711	RSMOLK2_01891	RSc2512	RSPSI07_00899	RSPSS4_02667	RSR24_02562	RSRUN2340_02631	RSUW551_00720
OG0003054	RSBA7_02275	RSBDBR229_01188	RSCFB2957_02377	RSGMI1000_02564	RSK60_02710	RSMOLK2_01892	RSc2513	RSPSI07_00898	RSPSS4_02668	RSR24_02563	RSRUN2340_02632	RSUW551_00719
OG0003055	RSBA7_02277	RSBDBR229_01187	RSCFB2957_02379	RSGMI1000_02565	RSK60_02708	RSMOLK2_01893	RSc2514	RSPSI07_00897	RSPSS4_02669	RSR24_02564	RSRUN2340_02633	RSUW551_00717
OG0000082	RSBA7_02279	RSBDBR229_01185	RSCFB2957_02381	RSGMI1000_02567	RSK60_02706	RSMOLK2_01895	RSc2516	RSPSI07_00895	RSPSS4_02671	RSR24_02566	RSRUN2340_02635	RSUW551_00715
OG0003056	RSBA7_02280	RSBDBR229_01184	RSCFB2957_02382	RSGMI1000_02568	RSK60_02705	RSMOLK2_01896	RSc2517	RSPSI07_00894	RSPSS4_02672	RSR24_02567	RSRUN2340_02636	RSUW551_00714
OG0001500	RSBA7_02282	RSBDBR229_01183	RSCFB2957_02384	RSGMI1000_02569	RSK60_02692	RSMOLK2_01898	RSc2518	RSPSI07_00893	RSPSS4_02673	RSR24_02568	RSRUN2340_02637	RSUW551_00712
OG0003057	RSBA7_02283	RSBDBR229_01182	RSCFB2957_02385	RSGMI1000_02570	RSK60_02691	RSMOLK2_01899	RSc2519	RSPSI07_00892	RSPSS4_02674	RSR24_02569	RSRUN2340_02638	RSUW551_00711
OG0002692	RSBA7_02285	RSBDBR229_01180	RSCFB2957_02387	RSGMI1000_02571	RSK60_02690	RSMOLK2_01901	RSc2520	RSPSI07_00890	RSPSS4_02675	RSR24_02571	RSRUN2340_02639	RSUW551_00708
OG0002570	RSBA7_02286	RSBDBR229_01179	RSCFB2957_02388	RSGMI1000_02572	RSK60_02689	RSMOLK2_01902	RSc2521	RSPSI07_00889	RSPSS4_02676	RSR24_02573	RSRUN2340_02640	RSUW551_00707
OG0002293	RSBA7_02287	RSBDBR229_01178	RSCFB2957_02389	RSGMI1000_02573	RSK60_02688	RSMOLK2_01903	RSc2522	RSPSI07_00888	RSPSS4_02677	RSR24_02574	RSRUN2340_02641	RSUW551_00706
OG0003546	RSBA7_02288	RSBDBR229_01176	RSCFB2957_02390	RSGMI1000_02574	RSK60_02687	RSMOLK2_01904	RSc2523	RSPSI07_00887	RSPSS4_02678	RSR24_02576	RSRUN2340_02642	
OG0002693	RSBA7_02289	RSBDBR229_01175	RSCFB2957_02391	RSGMI1000_02575	RSK60_02686	RSMOLK2_01905, RSMOLK2_01906	RSc2524	RSPSI07_00886	RSPSS4_02679	RSR24_02577	RSRUN2340_02643	RSUW551_00705
OG0003772	RSBA7_03447	RSBDBR229_01058	RSCFB2957_03747	RSGMI1000_02576			RSc2525	RSPSI07_00769	RSPSS4_02680	RSR24_02690	RSRUN2340_02644	RSUW551_02522
OG0000095	RSBA7_02291	RSBDBR229_01173	RSCFB2957_02393	RSGMI1000_02577	RSK60_02684	RSMOLK2_01909	RSc2526	RSPSI07_00884	RSPSS4_02681	RSR24_02579	RSRUN2340_02645	RSUW551_00702
OG0000895	RSBA7_02292	RSBDBR229_01172	RSCFB2957_02394	RSGMI1000_02578	RSK60_02683	RSMOLK2_01910	RSc2527	RSPSI07_00883	RSPSS4_02682	RSR24_02580	RSRUN2340_02646	RSUW551_00701
OG0000894	RSBA7_02293	RSBDBR229_01170	RSCFB2957_02396	RSGMI1000_02579	RSK60_02682	RSMOLK2_01911	RSc2528	RSPSI07_00882	RSPSS4_02683	RSR24_02581	RSRUN2340_02647	RSUW551_00700
OG0001842	RSBA7_02294	RSBDBR229_01169	RSCFB2957_02397	RSGMI1000_02580	RSK60_02681	RSMOLK2_01912	RSc2529	RSPSI07_00881	RSPSS4_02684	RSR24_02582	RSRUN2340_02648	RSUW551_00699
OG0000356	RSBA7_02295	RSBDBR229_01168	RSCFB2957_02398	RSGMI1000_02581	RSK60_02680	RSMOLK2_01913	RSc2530	RSPSI07_00880	RSPSS4_02685	RSR24_02583	RSRUN2340_02649	RSUW551_00698
OG0001841	RSBA7_02296	RSBDBR229_01167	RSCFB2957_02399	RSGMI1000_02582	RSK60_02679	RSMOLK2_01914	RSc2531	RSPSI07_00879	RSPSS4_02686	RSR24_02584	RSRUN2340_02650	RSUW551_00697
OG0000355	RSBA7_02297	RSBDBR229_01166	RSCFB2957_02400	RSGMI1000_02583	RSK60_02678	RSMOLK2_01915	RSc2532	RSPSI07_00878	RSPSS4_02687	RSR24_02585	RSRUN2340_02651	RSUW551_00696
OG0000226	RSBA7_02298	RSBDBR229_01165	RSCFB2957_02401	RSGMI1000_02584	RSK60_02677	RSMOLK2_01916	RSc2533	RSPSI07_00877	RSPSS4_02688	RSR24_02586	RSRUN2340_02652	RSUW551_00695
OG0000605	RSBA7_02299	RSBDBR229_01164	RSCFB2957_02402	RSGMI1000_02585	RSK60_02676	RSMOLK2_01917	RSc2534	RSPSI07_00876	RSPSS4_02689	RSR24_02587	RSRUN2340_02653	RSUW551_00694
OG0005582				RSGMI1000_02586			RSc2535		RSPSS4_02690		RSRUN2340_02667	
OG0000196	RSBA7_03683	RSBDBR229_04612	RSCFB2957_04339	RSGMI1000_02587, RSGMI1000_04516	RSK60_04564	RSMOLK2_01496	RSc2536, RSp1055	RSPSI07_04245	RSPSS4_02691, RSPSS4_03991	RSR24_04359	RSRUN2340_02668, RSRUN2340_04578	RSUW551_04460
OG0001840	RSBA7_02300	RSBDBR229_01163	RSCFB2957_02403	RSGMI1000_02588	RSK60_02675	RSMOLK2_01918	RSc2537	RSPSI07_00875	RSPSS4_02692	RSR24_02588	RSRUN2340_02669	RSUW551_00693
OG0001355	RSBA7_02301	RSBDBR229_01162	RSCFB2957_02404	RSGMI1000_02589	RSK60_02674	RSMOLK2_01919	RSc2538	RSPSI07_00874	RSPSS4_02693	RSR24_02589	RSRUN2340_02670	RSUW551_00692
OG0000149	RSBA7_02302	RSBDBR229_01161	RSCFB2957_02405	RSGMI1000_02590	RSK60_02673	RSMOLK2_01920	RSc2539	RSPSI07_00873	RSPSS4_02694	RSR24_02590	RSRUN2340_02671	RSUW551_00690
OG0000893	RSBA7_02303	RSBDBR229_01160	RSCFB2957_02406	RSGMI1000_02591	RSK60_02672	RSMOLK2_01922	RSc2540	RSPSI07_00872	RSPSS4_02695	RSR24_02591	RSRUN2340_02672	RSUW551_00689
OG0000892	RSBA7_02304	RSBDBR229_01159	RSCFB2957_02407	RSGMI1000_02592	RSK60_02671	RSMOLK2_01923	RSc2541	RSPSI07_00871	RSPSS4_02696	RSR24_02592	RSRUN2340_02673	RSUW551_00688
OG0001839	RSBA7_02306	RSBDBR229_01158	RSCFB2957_02409	RSGMI1000_02593	RSK60_02669	RSMOLK2_01925	RSc2542	RSPSI07_00870	RSPSS4_02697	RSR24_02593	RSRUN2340_02674	RSUW551_00687
OG0001838	RSBA7_02307	RSBDBR229_01157	RSCFB2957_02410	RSGMI1000_02594	RSK60_02668	RSMOLK2_01926	RSc2543	RSPSI07_00869	RSPSS4_02698	RSR24_02594	RSRUN2340_02675	RSUW551_00686
OG0000891	RSBA7_02308	RSBDBR229_01156	RSCFB2957_02411	RSGMI1000_02595	RSK60_02667	RSMOLK2_01927	RSc2544	RSPSI07_00868	RSPSS4_02699	RSR24_02595	RSRUN2340_02676	RSUW551_00685
OG0001837	RSBA7_02309	RSBDBR229_01155	RSCFB2957_02412	RSGMI1000_02596	RSK60_02666	RSMOLK2_01928	RSc2545	RSPSI07_00867	RSPSS4_02700	RSR24_02596	RSRUN2340_02677	RSUW551_00684
OG0000890	RSBA7_02310	RSBDBR229_01154	RSCFB2957_02413	RSGMI1000_02597	RSK60_02665	RSMOLK2_01929	RSc2546	RSPSI07_00866	RSPSS4_02701	RSR24_02597	RSRUN2340_02678	RSUW551_00683
OG0004443				RSGMI1000_02598	RSK60_02664	RSMOLK2_01930	RSc2547		RSPSS4_02702		RSRUN2340_02679	RSUW551_00682
OG0002659	RSBA7_03478	RSBDBR229_01153	RSCFB2957_04647	RSGMI1000_02599			RSc2548	RSPSI07_00865	RSPSS4_02703	RSR24_02598		
OG0001495	RSBA7_02311	RSBDBR229_01152	RSCFB2957_02414	RSGMI1000_02600	RSK60_02663	RSMOLK2_01931	RSc2549	RSPSI07_00864	RSPSS4_02704	RSR24_02599	RSRUN2340_02680	RSUW551_00681
OG0000407	RSBA7_02312	RSBDBR229_01151	RSCFB2957_02415	RSGMI1000_02601	RSK60_02662	RSMOLK2_01932	RSc2550	RSPSI07_00863	RSPSS4_02705	RSR24_02600	RSRUN2340_02681	RSUW551_00680
OG0001428	RSBA7_02313	RSBDBR229_01150	RSCFB2957_02416	RSGMI1000_02602	RSK60_02661	RSMOLK2_01933	RSc2551	RSPSI07_00862	RSPSS4_02706	RSR24_02601	RSRUN2340_02682	RSUW551_02436
OG0002303	RSBA7_02314	RSBDBR229_01149	RSCFB2957_02417	RSGMI1000_02603	RSK60_02660	RSMOLK2_01934	RSc2552	RSPSI07_00861	RSPSS4_02707	RSR24_02602	RSRUN2340_02683	RSUW551_02437
OG0000796	RSBA7_02315	RSBDBR229_01148	RSCFB2957_02418	RSGMI1000_02604	RSK60_02659	RSMOLK2_01935	RSc2553	RSPSI07_00860	RSPSS4_02708	RSR24_02603	RSRUN2340_02684	RSUW551_02438
OG0000818	RSBA7_02316	RSBDBR229_01147	RSCFB2957_02419	RSGMI1000_02605	RSK60_02658	RSMOLK2_01936	RSc2554	RSPSI07_00859	RSPSS4_02709	RSR24_02604	RSRUN2340_02685	RSUW551_02439
OG0002304	RSBA7_02317	RSBDBR229_01146	RSCFB2957_02420	RSGMI1000_02606	RSK60_02657	RSMOLK2_01937	RSc2555	RSPSI07_00858	RSPSS4_02710	RSR24_02605	RSRUN2340_02686	RSUW551_02440
OG0001117	RSBA7_02318	RSBDBR229_01145	RSCFB2957_02421	RSGMI1000_02607	RSK60_02655	RSMOLK2_01938	RSc2556	RSPSI07_00857	RSPSS4_02711	RSR24_02606	RSRUN2340_02687	RSUW551_02441
OG0000646	RSBA7_02319	RSBDBR229_01144	RSCFB2957_02422	RSGMI1000_02608	RSK60_02654	RSMOLK2_01939	RSc2557	RSPSI07_00856	RSPSS4_02712	RSR24_02607	RSRUN2340_02689	RSUW551_02442
OG0001118	RSBA7_02320	RSBDBR229_01143	RSCFB2957_02423	RSGMI1000_02609	RSK60_02653	RSMOLK2_01940	RSc2558	RSPSI07_00855	RSPSS4_02713	RSR24_02608	RSRUN2340_02690	RSUW551_02443
OG0002305	RSBA7_02321	RSBDBR229_01142	RSCFB2957_02424	RSGMI1000_02610	RSK60_02652	RSMOLK2_01941	RSc2559	RSPSI07_00854	RSPSS4_02714	RSR24_02609	RSRUN2340_02691	RSUW551_02444
OG0003058	RSBA7_02322	RSBDBR229_01141	RSCFB2957_02425	RSGMI1000_02611	RSK60_02651	RSMOLK2_01942	RSc2560	RSPSI07_00853	RSPSS4_02715	RSR24_02610	RSRUN2340_02692	RSUW551_02445
OG0000801	RSBA7_01708, RSBA7_02323	RSBDBR229_01140	RSCFB2957_01768, RSCFB2957_02426	RSGMI1000_02612	RSK60_02650, RSK60_03324	RSMOLK2_01943, RSMOLK2_03351	RSc2561	RSPSI07_00852	RSPSS4_02716	RSR24_02611	RSRUN2340_02693	RSUW551_02446
OG0003059	RSBA7_02324	RSBDBR229_01139	RSCFB2957_02427	RSGMI1000_02613	RSK60_02649	RSMOLK2_01944	RSc2562	RSPSI07_00851	RSPSS4_02717	RSR24_02612	RSRUN2340_02694	RSUW551_02447
OG0001119	RSBA7_02325	RSBDBR229_01138	RSCFB2957_02428	RSGMI1000_02614	RSK60_02648	RSMOLK2_01945	RSc2563	RSPSI07_00850	RSPSS4_02718	RSR24_02613	RSRUN2340_02695	RSUW551_02448
OG0001120	RSBA7_02326	RSBDBR229_01137	RSCFB2957_02429	RSGMI1000_02615	RSK60_02647	RSMOLK2_01946	RSc2564	RSPSI07_00849	RSPSS4_02719	RSR24_02614	RSRUN2340_02696	RSUW551_02449
OG0001496	RSBA7_02327	RSBDBR229_01136	RSCFB2957_02430	RSGMI1000_02616	RSK60_02646	RSMOLK2_01947	RSc2565	RSPSI07_00848	RSPSS4_02720	RSR24_02615	RSRUN2340_02697	RSUW551_02450
OG0000143	RSBA7_02328, RSBA7_02332	RSBDBR229_01131, RSBDBR229_01135	RSCFB2957_02431, RSCFB2957_02436	RSGMI1000_02617, RSGMI1000_02621	RSK60_02641, RSK60_02645	RSMOLK2_01948, RSMOLK2_01952	RSc2566, RSc2570	RSPSI07_00843, RSPSI07_00847	RSPSS4_02721, RSPSS4_02725	RSR24_02616, RSR24_02620	RSRUN2340_02698, RSRUN2340_02702	RSUW551_02451, RSUW551_02455
OG0002552	RSBA7_02329	RSBDBR229_01134	RSCFB2957_02432	RSGMI1000_02618	RSK60_02644	RSMOLK2_01949	RSc2567	RSPSI07_00846	RSPSS4_02722	RSR24_02617	RSRUN2340_02699	RSUW551_02452
OG0002647	RSBA7_02330	RSBDBR229_01133	RSCFB2957_02433	RSGMI1000_02619	RSK60_02643	RSMOLK2_01950	RSc2568	RSPSI07_00845	RSPSS4_02723	RSR24_02618	RSRUN2340_02700	RSUW551_02453
OG0001282	RSBA7_02331	RSBDBR229_01132	RSCFB2957_02434, RSCFB2957_02435	RSGMI1000_02620	RSK60_02642	RSMOLK2_01951	RSc2569	RSPSI07_00844	RSPSS4_02724	RSR24_02619	RSRUN2340_02701	RSUW551_02454
OG0003547	RSBA7_02333	RSBDBR229_01130	RSCFB2957_02437	RSGMI1000_02622	RSK60_02640	RSMOLK2_01953	RSc2571	RSPSI07_00842	RSPSS4_02726	RSR24_02621		RSUW551_02456
OG0003060	RSBA7_02334	RSBDBR229_01129	RSCFB2957_02438	RSGMI1000_02623	RSK60_02639	RSMOLK2_01954	RSc2572	RSPSI07_00841	RSPSS4_02727	RSR24_02622	RSRUN2340_02703	RSUW551_02457
OG0002796				RSGMI1000_02624, RSGMI1000_05000			RSc2573, RSp1547		RSPSS4_02728, RSPSS4_04116, RSPSS4_05056	RSR24_00774, RSR24_01547, RSR24_02979, RSR24_03994		
OG0004679				RSGMI1000_02625		RSMOLK2_03720	RSc2574		RSPSS4_01186, RSPSS4_01860		RSRUN2340_02054	
OG0004680				RSGMI1000_02626		RSMOLK2_03721	RSc2575		RSPSS4_01185, RSPSS4_01861		RSRUN2340_02055	
OG0004681				RSGMI1000_02627		RSMOLK2_03722	RSc2576		RSPSS4_01184, RSPSS4_01862		RSRUN2340_02056	
OG0004682				RSGMI1000_02628		RSMOLK2_03723	RSc2577		RSPSS4_01183, RSPSS4_01863		RSRUN2340_02057	
OG0004683				RSGMI1000_02629		RSMOLK2_03724	RSc2578		RSPSS4_01182, RSPSS4_01864		RSRUN2340_02058	
OG0007354				RSGMI1000_02630			RSc2579					
OG0004684				RSGMI1000_02631		RSMOLK2_03725	RSc2580		RSPSS4_01181, RSPSS4_01865		RSRUN2340_02059	
OG0004685				RSGMI1000_02632		RSMOLK2_03727	RSc2581		RSPSS4_01180, RSPSS4_01866		RSRUN2340_02060	
OG0004686				RSGMI1000_02633		RSMOLK2_03728	RSc2582		RSPSS4_01179, RSPSS4_01867		RSRUN2340_02061	
OG0004687				RSGMI1000_02634		RSMOLK2_03729	RSc2583		RSPSS4_01178, RSPSS4_01868		RSRUN2340_02062	
OG0004688				RSGMI1000_02635		RSMOLK2_03730	RSc2584		RSPSS4_01177, RSPSS4_01869		RSRUN2340_02063	
OG0004689				RSGMI1000_02636		RSMOLK2_03731	RSc2585		RSPSS4_01176, RSPSS4_01870		RSRUN2340_02064	
