ID	Name	Formula_with_ids	Formula_with_Names	EC	Type	Pathways	GPR	Complete_GPR	networks	percentageNetworks
R_PPC	Phosphoenolpyruvate carboxylase	M_co2_c + M_h2o_c + M_pep_c --> M_h_c + M_oaa_c + M_pi_c	Carbon_dioxide_CO2 + H2O + Phosphoenolpyruvate --> proton_H_ + Oxaloacetate + Phosphate	4.1.1.31	normal	Anaplerotic_reaction	( RSBA7_02138 ) OR ( RSBDBR229_03704 ) OR ( RSCFB2957_02206 ) OR ( RSGMI1000_02408 ) OR ( RSK60_02870 ) OR ( RSMOLK2_02910 ) OR ( RSPSI07_01055 ) OR ( RSPSS4_02510 ) OR ( RSR24_02409 ) OR ( RSRUN2340_02474 ) OR ( RSUW551_00857 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPCDC	Phosphopantothenoylcysteine decarboxylase	M_4ppcys_c + M_h_c --> M_co2_c + M_pan4p_c	N___R__4_Phosphopantothenoyl__L_cysteine + proton_H_ --> Carbon_dioxide_CO2 + Pantetheine_4__phosphate	4.1.1.36	normal	Coenzyme_A_biosynthesis	( RSBA7_02240 ) OR ( RSBDBR229_03807 ) OR ( RSCFB2957_02314 ) OR ( RSGMI1000_02513 ) OR ( RSK60_02758 ) OR ( RSMOLK2_02811 ) OR ( RSPSI07_00953 ) OR ( RSPSS4_02615 ) OR ( RSR24_02518 ) OR ( RSRUN2340_02579 ) OR ( RSUW551_00757 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPCOAC	Propionyl-CoA carboxylase	M_atp_c + M_hco3_c + M_ppcoa_c <==> M_adp_c + M_h_c + M_mmcoa__S_c + M_pi_c	ATP + Bicarbonate + Propanoyl_CoA <==> ADP + proton_H_ + S__Methylmalonyl_CoA + Phosphate	6.4.1.3	normal	Isoleucine_degradation	( RSBA7_00223 AND RSBA7_00227 ) OR ( RSBDBR229_00444 AND RSBDBR229_00448 ) OR ( RSCFB2957_00219 AND RSCFB2957_00223 ) OR ( RSGMI1000_00270 AND RSGMI1000_00274 ) OR ( RSK60_01478 AND RSK60_01482 ) OR ( RSMOLK2_00231 AND RSMOLK2_00235 ) OR ( RSPSI07_03028 AND RSPSI07_03032 ) OR ( RSPSS4_00272 AND RSPSS4_00276 ) OR ( RSR24_00234 AND RSR24_00238 ) OR ( RSRUN2340_00296 AND RSRUN2340_00301 ) OR ( RSUW551_00283 AND RSUW551_00287 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPCSYN1	propionyl_CoA_synthetase	M_amp_c + M_h_c + M_ppcoa_c <==> M_coa_c + M_ppade_c	AMP + proton_H_ + Propanoyl_CoA <==> Coenzyme_A + propionyl_adenylate	null	normal	2_methylcitrate_cycle	( RSBA7_01750 ) OR ( RSBDBR229_04318 ) OR ( RSCFB2957_01806 ) OR ( RSGMI1000_01556 ) OR ( RSK60_03289 ) OR ( RSMOLK2_03317 ) OR ( RSPSI07_01487 ) OR ( RSPSS4_01983 ) OR ( RSR24_01334 ) OR ( RSR24_01335 ) OR ( RSRUN2340_01301 ) OR ( RSUW551_01093 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPCSYN2	propionyl_CoA_synthetase	M_ppade_c + M_ppi_c <==> M_atp_c + M_h_c + M_ppa_c	propionyl_adenylate + Diphosphate <==> ATP + proton_H_ + Propionate__n_C3_0_	null	normal	2_methylcitrate_cycle	( RSBA7_01750 ) OR ( RSBDBR229_04318 ) OR ( RSCFB2957_01806 ) OR ( RSGMI1000_01556 ) OR ( RSK60_03289 ) OR ( RSMOLK2_03317 ) OR ( RSPSI07_01487 ) OR ( RSPSS4_01983 ) OR ( RSR24_01334 ) OR ( RSR24_01335 ) OR ( RSRUN2340_01301 ) OR ( RSUW551_01093 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPGPPDP	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	M_h2o_c + M_ppgpp_c --> M_gdp_c + M_ppi_c	H2O + Guanosine_3__5__bis_diphosphate_ --> GDP + Diphosphate	3.1.7.2	normal	ppGpp_biosynthesis	( RSBA7_01974 ) OR ( RSBDBR229_01391 ) OR ( RSCFB2957_02036 ) OR ( RSGMI1000_02198 ) OR ( RSK60_03050 ) OR ( RSMOLK2_03122 ) OR ( RSPSI07_01212 ) OR ( RSPSS4_02300 ) OR ( RSR24_02236 ) OR ( RSRUN2340_01079 ) OR ( RSUW551_01994 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPK	polyphosphate_kinase	M_atp_c + M_pi_c <==> M_adp_c + M_ppi_c	ATP + Phosphate <==> ADP + Diphosphate	null	normal	Phosphate_metabolism	( RSBA7_01732 ) OR ( RSBDBR229_04299 ) OR ( RSCFB2957_01787 ) OR ( RSGMI1000_01574 ) OR ( RSK60_03307 ) OR ( RSMOLK2_03335 ) OR ( RSPSI07_01506 ) OR ( RSPSS4_01965 ) OR ( RSR24_01353 ) OR ( RSRUN2340_01319 ) OR ( RSUW551_01111 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPK10r	polyphosphate_kinase	7.0 M_atp_c + M_pppi_c <==> 7.0 M_adp_c + M_polypi_c	7.0 ATP + Inorganic_triphosphate <==> 7.0 ADP + polyphosphate_10_units	null	normal	Phosphate_metabolism	( RSBA7_01732 ) OR ( RSBDBR229_04299 ) OR ( RSCFB2957_01787 ) OR ( RSGMI1000_01574 ) OR ( RSK60_03307 ) OR ( RSMOLK2_03335 ) OR ( RSPSI07_01506 ) OR ( RSPSS4_01965 ) OR ( RSR24_01353 ) OR ( RSRUN2340_01319 ) OR ( RSUW551_01111 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPK2	polyphosphate_kinase	M_atp_c + M_ppi_c <==> M_adp_c + M_pppi_c	ATP + Diphosphate <==> ADP + Inorganic_triphosphate	null	normal	Phosphate_metabolism	( RSBA7_01732 ) OR ( RSBDBR229_04299 ) OR ( RSCFB2957_01787 ) OR ( RSGMI1000_01574 ) OR ( RSK60_03307 ) OR ( RSMOLK2_03335 ) OR ( RSPSI07_01506 ) OR ( RSPSS4_01965 ) OR ( RSR24_01353 ) OR ( RSRUN2340_01319 ) OR ( RSUW551_01111 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPLCc120	phospholipase_C_Phosphatidylcholine__n_C12_0_	M_h2o_e + M_pc120_e --> M_12dgr120_e + M_cholp_e + M_h_c	H2O + 1_2_dilauroylphosphatidylcholine --> 1_2_Diacyl_sn_glycerol__didodecanoyl__n_C12_0_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLCc140	phospholipase_C_Phosphatidylcholine__n_C14_0_	M_h2o_e + M_pc140_e --> M_12dgr140_e + M_cholp_e + M_h_c	H2O + phatidylcholine_14_0_14_0_ --> 1_2_Diacyl_sn_glycerol__ditetradecanoyl__n_C14_0_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLCc141	phospholipase_C_Phosphatidylcholine__n_C14_1_	M_h2o_e + M_pc141_e --> M_12dgr141_e + M_cholp_e + M_h_c	H2O + phatidylcholine_14_1_14_1_ --> 1_2_Diacyl_sn_glycerol__ditetradec_7_enoyl__n_C14_1_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLCc160	phospholipase_C_Phosphatidylcholine__n_C16_0_	M_h2o_e + M_pc160_e --> M_12dgr160_e + M_cholp_e + M_h_c	H2O + 1,2-Dipalmitoylphosphatidylcholine --> 1_2_Diacyl_sn_glycerol__dihexadecanoyl__n_C16_0_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLCc161	phospholipase_C_Phosphatidylcholine__n_C16_1_	M_h2o_e + M_pc161_e --> M_12dgr161_e + M_cholp_e + M_h_c	H2O + phatidylcholine_16_1_16_1_ --> 1_2_Diacyl_sn_glycerol__dihexadec_9_enoyl__n_C16_1_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLCc180	phospholipase_C_Phosphatidylcholine__n_C18_0_	M_h2o_e + M_pc180_e --> M_12dgr180_e + M_cholp_e + M_h_c	H2O + phatidylcholine_18_0_18_0_ --> 1_2_Diacyl_sn_glycerol__dioctadecanoyl__n_C18_0_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLCc181	phospholipase_C_Phosphatidylcholine__n_C18_1_	M_h2o_e + M_pc181_e --> M_12dgr181_e + M_cholp_e + M_h_c	H2O + phatidylcholine_18_1_18_1_ --> 1_2_Diacyl_sn_glycerol__dioctadec_11_enoyl__n_C18_1_ + Choline phosphate + proton_H_	null	transport	plant_cell_wall_degradation	( RSBDBR229_00391 ) OR ( RSGMI1000_00324 ) OR ( RSMOLK2_00288 ) OR ( RSPSI07_02976 ) OR ( RSPSS4_00326 ) OR ( RSR24_00304 ) OR ( RSUW551_00341 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSBDBR229]	64
R_PPLDc120	phospholipase_D_Phosphatidylcholine__n_C12_0_	M_h2o_e + M_pc120_e --> M_chol_e + M_h_c + M_pa120_e	H2O + 1_2_dilauroylphosphatidylcholine --> Choline + proton_H_ + 1_2_didodecanoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPLDc140	phospholipase_D_Phosphatidylcholine__n_C14_0_	M_h2o_e + M_pc140_e --> M_chol_e + M_h_c + M_pa140_e	H2O + phatidylcholine_14_0_14_0_ --> Choline + proton_H_ + 1_2_ditetradecanoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPLDc141	phospholipase_D_Phosphatidylcholine__n_C14_1_	M_h2o_e + M_pc141_e --> M_chol_e + M_h_c + M_pa141_e	H2O + phatidylcholine_14_1_14_1_ --> Choline + proton_H_ + 1_2_ditetradec_7_enoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPLDc160	phospholipase_D_Phosphatidylcholine__n_C16_0_	M_h2o_e + M_pc160_e --> M_chol_e + M_h_c + M_pa160_e	H2O + 1,2-Dipalmitoylphosphatidylcholine --> Choline + proton_H_ + 1_2_dihexadecanoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPLDc161	phospholipase_D_Phosphatidylcholine__n_C16_1_	M_h2o_e + M_pc161_e --> M_chol_e + M_h_c + M_pa161_e	H2O + phatidylcholine_16_1_16_1_ --> Choline + proton_H_ + 1_2_dihexadec_9_enoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPLDc180	phospholipase_D_Phosphatidylcholine__n_C18_0_	M_h2o_e + M_pc180_e --> M_chol_e + M_h_c + M_pa180_e	H2O + phatidylcholine_18_0_18_0_ --> Choline + proton_H_ + 1_2_dioctadecanoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPLDc181	phospholipase_D_Phosphatidylcholine__n_C18_1_	M_h2o_e + M_pc181_e --> M_chol_e + M_h_c + M_pa181_e	H2O + phatidylcholine_18_1_18_1_ --> Choline + proton_H_ + 1_2_dioctadec_11_enoyl_sn_glycerol_3_phosphate	null	transport	plant_cell_wall_degradation	( RSBA7_04199 ) OR ( RSBA7_05046 ) OR ( RSCFB2957_03857 ) OR ( RSGMI1000_04094 ) OR ( RSK60_04122 ) OR ( RSPSI07_03889 ) OR ( RSPSS4_04413 )	complete_gpr	[RSPSS4, RSPSI07, RSGMI1000, RSCFB2957, RSBA7, RSK60]	55
R_PPNCL2	Phosphopantothenate-cysteine ligase	M_4ppan_c + M_ctp_c + M_cys__L_c --> M_4ppcys_c + M_cmp_c + M_h_c + M_ppi_c	D_4__Phosphopantothenate + CTP + L_Cysteine --> N___R__4_Phosphopantothenoyl__L_cysteine + CMP + proton_H_ + Diphosphate	6.3.2.5	normal	Coenzyme_A_biosynthesis	( RSBA7_02240 ) OR ( RSBDBR229_03807 ) OR ( RSCFB2957_02314 ) OR ( RSGMI1000_02513 ) OR ( RSK60_02758 ) OR ( RSMOLK2_02811 ) OR ( RSPSI07_00953 ) OR ( RSPSS4_02615 ) OR ( RSR24_02518 ) OR ( RSRUN2340_02579 ) OR ( RSUW551_00757 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPND	Prephenate dehydrogenase	M_nad_c + M_pphn_c --> M_34hpp_c + M_co2_c + M_nadh_c	Nicotinamide_adenine_dinucleotide + Prephenate --> 3__4_Hydroxyphenyl_pyruvate + Carbon_dioxide_CO2 + Nicotinamide_adenine_dinucleotide___reduced	1.3.1.12	normal	Tyrosine_biosynthesis	( RSBA7_00885 ) OR ( RSBDBR229_04268 ) OR ( RSCFB2957_00836 ) OR ( RSGMI1000_00926 ) OR ( RSK60_00799 ) OR ( RSMOLK2_04316 ) OR ( RSPSI07_02390 ) OR ( RSPSS4_00930 ) OR ( RSR24_00915 ) OR ( RSRUN2340_02311 ) OR ( RSUW551_02194 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPNDH	Prephenate dehydratase	M_h_c + M_pphn_c --> M_co2_c + M_h2o_c + M_phpyr_c	proton_H_ + Prephenate --> Carbon_dioxide_CO2 + H2O + Phenylpyruvate	4.2.1.51;4.2.1.91	normal	Phenylalanine_biosynthesis	( RSBA7_00883 ) OR ( RSBDBR229_04270 ) OR ( RSCFB2957_00834 ) OR ( RSGMI1000_00924 ) OR ( RSK60_00801 ) OR ( RSMOLK2_04318 ) OR ( RSPSI07_02392 ) OR ( RSPSS4_00928 ) OR ( RSR24_00913 ) OR ( RSRUN2340_02313 ) OR ( RSUW551_02196 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPOR	Phenylpyruvate:oxygen oxidoreductase (hydroxylating,decarboxylating)	M_o2_c + M_phpyr_c --> M_2hyoxplac_c + M_co2_c	Dioxygen + Phenylpyruvate --> 2_Hydroxyphenylacetate + Carbon_dioxide_CO2	1.13.11.27	normal	Tyrosine_degradation	( RSBA7_02873 ) OR ( RSBA7_03512 ) OR ( RSBA7_04252 ) OR ( RSBDBR229_00682 ) OR ( RSBDBR229_03594 ) OR ( RSBDBR229_03657 ) OR ( RSCFB2957_02917 ) OR ( RSCFB2957_04613 ) OR ( RSCFB2957_04713 ) OR ( RSGMI1000_03167 ) OR ( RSGMI1000_04779 ) OR ( RSGMI1000_04806 ) OR ( RSGMI1000_04857 ) OR ( RSK60_02130 ) OR ( RSMOLK2_01764 ) OR ( RSMOLK2_04527 ) OR ( RSMOLK2_04840 ) OR ( RSPSI07_00348 ) OR ( RSPSI07_01261 ) OR ( RSPSI07_04518 ) OR ( RSPSS4_03267 ) OR ( RSPSS4_03734 ) OR ( RSPSS4_04913 ) OR ( RSR24_00443 ) OR ( RSR24_00456 ) OR ( RSR24_02204 ) OR ( RSR24_03168 ) OR ( RSR24_04623 ) OR ( RSRUN2340_03199 ) OR ( RSRUN2340_04900 ) OR ( RSUW551_02939 ) OR ( RSUW551_03801 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPPGO	Protoporphyrinogen oxidase (aerobic)	1.5 M_o2_c + M_pppg9_c --> 3.0 M_h2o_c + M_ppp9_c	1.5 Dioxygen + Protoporphyrinogen_IX --> 3.0 H2O + Protoporphyrin	1.3.3.4	normal	Porphyrin and chlorophyll metabolism;Heme_biosynthesis	( RSBA7_02602 ) OR ( RSBDBR229_02791 ) OR ( RSCFB2957_02704 ) OR ( RSGMI1000_02957 ) OR ( RSK60_02350 ) OR ( RSMOLK2_02232 ) OR ( RSPSI07_00563 ) OR ( RSPSS4_03013 ) OR ( RSR24_02931 ) OR ( RSRUN2340_03000 ) OR ( RSUW551_02724 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPPNDO	Phenylpropanoate Dioxygenase	M_h_c + M_nadh_c + M_o2_c + M_pppn_c --> M_cechddd_c + M_nad_c	proton_H_ + Nicotinamide_adenine_dinucleotide___reduced + Dioxygen + Phenylpropanoate --> Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol + Nicotinamide_adenine_dinucleotide	1.14.12.19	normal	Alternate Carbon Metabolism	( RSBA7_05023 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSBDBR229_04098 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSGMI1000_01108 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSMOLK2_04132 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSPSI07_02217 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSPSS4_01112 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSRUN2340_02128 AND no_ortholog AND no_ortholog2 AND no_ortholog3 ) OR ( RSUW551_01785 AND no_ortholog AND no_ortholog2 AND no_ortholog3 )	incomplete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSUW551, RSBDBR229, RSBA7, RSRUN2340]	73
R_PPS	Phosphoenolpyruvate synthase	M_atp_c + M_h2o_c + M_pyr_c <==> M_amp_c + 2.0 M_h_c + M_pep_c + M_pi_c	ATP + H2O + Pyruvate <==> AMP + 2.0 proton_H_ + Phosphoenolpyruvate + Phosphate	2.7.9.2	normal	Glycolysis_gluconeogenesis	( RSBA7_01381 ) OR ( RSBDBR229_01914 ) OR ( RSCFB2957_01390 ) OR ( RSGMI1000_01455 ) OR ( RSK60_00248 ) OR ( RSMOLK2_03772 ) OR ( RSPSI07_01852 ) OR ( RSPSS4_01505 ) OR ( RSR24_01799 ) OR ( RSRUN2340_01725 ) OR ( RSUW551_01436 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PPSERS	Phosphatidylserine syntase	M_cdpdag_MRSA_c + M_ser__L_c --> M_cmp_c + M_ps_cho_c	CDP-diacylglycerol + L_Serine --> CMP + Phosphatidylserine	null	normal	Glycerophospholipid Metabolism	( RSBA7_01917 ) OR ( RSBDBR229_02254 ) OR ( RSCFB2957_01981 ) OR ( RSGMI1000_02118 ) OR ( RSK60_03105 ) OR ( RSMOLK2_03178 ) OR ( RSPSI07_01293 ) OR ( RSPSS4_02220 ) OR ( RSR24_02174 ) OR ( RSRUN2340_01139 ) OR ( RSUW551_00917 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PRAGSr	Phosphoribosylglycinamide synthase	M_atp_c + M_gly_c + M_pram_c <==> M_adp_c + M_gar_c + M_h_c + M_pi_c	ATP + Glycine + 5_Phospho_beta_D_ribosylamine <==> ADP + N1__5_Phospho_D_ribosyl_glycinamide + proton_H_ + Phosphate	6.3.4.13	normal	Purine_biosynthesis	( RSBA7_02010 ) OR ( RSBDBR229_01351 ) OR ( RSCFB2957_02090 ) OR ( RSGMI1000_02237 ) OR ( RSK60_03005 ) OR ( RSMOLK2_03086 ) OR ( RSPSI07_01174 ) OR ( RSPSS4_02339 ) OR ( RSR24_02269 ) OR ( RSRUN2340_01038 ) OR ( RSUW551_02030 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PRAI	Phosphoribosylanthranilate isomerase	M_pran_c <==> M_2cpr5p_c	N__5_Phospho_D_ribosyl_anthranilate <==> 1__2_Carboxyphenylamino__1_deoxy_D_ribulose_5_phosphate	5.3.1.24	normal	Tyrosine__tryptophan__and_phenylalanine_metabolism	( RSBA7_01825 ) OR ( RSBDBR229_04465 ) OR ( RSCFB2957_01894 ) OR ( RSGMI1000_02031 ) OR ( RSK60_03194 ) OR ( RSMOLK2_03239 ) OR ( RSPSI07_01382 ) OR ( RSPSS4_02133 ) OR ( RSR24_02084 ) OR ( RSRUN2340_01226 ) OR ( RSUW551_01007 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PRAIS	Phosphoribosylaminoimidazole synthase	M_atp_c + M_fpram_c --> M_adp_c + M_air_c + 2.0 M_h_c + M_pi_c	ATP + 2__Formamido__N1__5_phospho_D_ribosyl_acetamidine --> ADP + 5_amino_1__5_phospho_D_ribosyl_imidazole + 2.0 proton_H_ + Phosphate	6.3.3.1	normal	Purine_biosynthesis	( RSBA7_02335 ) OR ( RSBDBR229_01128 ) OR ( RSCFB2957_02439 ) OR ( RSGMI1000_02673 ) OR ( RSK60_02636 ) OR ( RSMOLK2_01955 ) OR ( RSPSI07_00840 ) OR ( RSPSS4_02729 ) OR ( RSR24_02623 ) OR ( RSRUN2340_02704 ) OR ( RSUW551_02458 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
R_PRAMPC	Phosphoribosyl-AMP cyclohydrolase	M_h2o_c + M_prbamp_c --> M_prfp_c	H2O + 1__5_Phosphoribosyl__AMP --> 1__5_Phosphoribosyl__5___5_phosphoribosylamino_methylideneamino_imidazole_4_carboxamide	3.5.4.19	normal	Histidine_biosynthesis	( RSBA7_02705 ) OR ( RSBDBR229_02844 ) OR ( RSCFB2957_02752 ) OR ( RSGMI1000_03001 ) OR ( RSK60_02298 ) OR ( RSMOLK2_02277 ) OR ( RSPSI07_00519 ) OR ( RSPSS4_03103 ) OR ( RSR24_03005 ) OR ( RSRUN2340_03041 ) OR ( RSUW551_02767 )	complete_gpr	[RSPSS4, RSMOLK2, RSPSI07, RSGMI1000, RSR24, RSUW551, RSCFB2957, RSBDBR229, RSBA7, RSRUN2340, RSK60]	100
